"name","date","favno","retno","text"
"DevOmics","1448354431","0","0","BBC Easyjet cancels Sharm elSheikh flights"
"onlinesmsserver","1448354431","0","0","Easyjet cancels Sharm elSheikh flights"
"HigherNavy","1448354429","0","0","Easyjet cancels Sharm elSheikh flights Easyjet cancels all flights between the Egyptian resort of Sharm elS"
"7pecialforyou","1448354426","0","0","Easyjet cancels Sharm elSheikh flights Easyjet cancels all flights between the Egyptian resort of Sharm elS"
"TopNewsA1","1448354426","0","0","Easyjet cancels Sharm elSheikh flights Easyjet cancels all flights between the Egyptian resort of Sharm elS"
"CapitalNENews","1448354426","0","0","EasyJet cancels flights to and from Sharm elSheikh until Jan following Russian airliner bombing CapitalReports"
"Boobs2big","1448354425","0","0","Easyjet cancels Sharm elSheikh flights"
"xerii_","1448354425","0","0","Easyjet cancels Sharm elSheikh flights"
"Indah18Andini","1448354425","0","0","Easyjet cancels Sharm elSheikh flights Easyjet cancels all flights between the Egyptian resort of Sharm elS"
"MarwaGadallah","1448354421","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"dattblaze","1448354419","0","0","Easyjet cancels Sharm elSheikh flights Easyjet cancels all flights between the Egyptian resort of Sharm elS"
"Aliyu_Grind","1448354419","0","0","Easyjet cancels Sharm elSheikh flights Easyjet cancels all flights between the Egyptian resort of Sharm elS"
"CapitalYORNews","1448354418","0","1","EasyJet cancels flights to and from Sharm elSheikh until Jan following Russian airliner bombing CapitalReports"
"upscinfo","1448354416","0","0","Easyjet cancels Sharm elSheikh flights Easyjet cancels all flights between the Egyptian resort upsccurrent"
"bobfmuk","1448354413","0","0","BOBnews LutonBased Easyjet Cancels Flights To And From Sharm el Sheikh Until January th"
"lindacoupy","1448354412","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"easyJet","1448354409","0","0","Hi Tatiana Sorry to hear that Could you drop us a DM with more details of the issue experienced Anna"
"newsaynews","1448354408","0","0","Easyjet cancels Sharm elSheikh flights"
"macrossfan","1448354407","0","0","Easyjet cancels Sharm elSheikh flights via BBCBreaking BBCWorld news"
"TheNewsGlobe","1448354404","0","0","Easyjet cancels Sharm elSheikh flights"
"swbreakingnews","1448354397","0","0","Easyjet cancels Sharm elSheikh flights business news"
"BBC3CR","1448354396","2","3","Lutonbased Easyjet have cancelled all flights to Sharm elSheikh until January"
"thunderbluex76","1448354375","0","0","Easyjet cancels Sharm elSheikh flights"
"Omi1937","1448354364","0","6","EasyJet to cancel all flights to Sharm ElSheikh until January"
"mr_alghazali","1448354351","0","0","Easyjet cancels Sharm elSheikh flights"
"jiqbal2011","1448354351","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"Sammijane69I","1448354349","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"HeartCambsNews","1448354346","0","1","BREAKING EasyJet have cancelled ALL flights to and from Sharm el Sheikh until th January HeartNews"
"BBCBusiness","1448354341","8","12","Easyjet cancels Sharm elSheikh flights"
"kevadams28","1448354335","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"LutonEye","1448354334","0","2","BREAKING EasyJet cancel ALL flights to and from Sharm el Sheikh until th January More follows"
"fcojperez","1448354315","0","0","Easyjet cancels Sharm elSheikh flights"
"5minutesperday","1448354309","0","0","Easyjet cancels Sharm elSheikh flights"
"samharries1","1448354307","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"ArandaQuim","1448354300","0","0","BBC News Egypt plane crash Easyjet cancels more Sharm elSheikh flights"
"Dahab_Paradise","1448354298","1","0","confirms its cancelling all flights to and from sharmelsheikh airport until January"
"TheShareCentre","1448354291","0","0","Our customers have been selling shares this morning could this be a result of the travel warnings Capital at risk"
"HeartHertsNews","1448354278","0","0","BREAKING EasyJet cancel ALL flights to and from Sharm el Sheikh until th January More follows"
"HeartMKNews","1448354278","0","0","BREAKING EasyJet cancel ALL flights to and from Sharm el Sheikh until th January More follows"
"Heart4CNews","1448354278","0","2","BREAKING EasyJet cancel ALL flights to and from Sharm el Sheikh until th January More follows"
"GarryWhite","1448354275","0","6","EasyJet to cancel all flights to Sharm ElSheikh until January"
"TW2_D09R","1448354243","1","1","So EasyJet or long haul flights for trade destinations Do you not see youre making this up as you go along All flawed"
"6hddLol","1448354237","0","0","Easyjet cancels Sharm elSheikh flights"
"_dpaj","1448354228","0","0","Easyjet cancels Sharm elSheikh flights"
"CityAM","1448354224","3","6","EasyJet to cancel all flights to Sharm ElSheikh until January"
"bobfmuk","1448354221","0","0","BOBnews LutonBased Easyjet Cancels Flights To And From Sharm el Sheikh Until January th"
"MaisaKamel","1448354212","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"JohnHall_UK","1448354206","0","0","Easyjet cancels Sharm elSheikh flights"
"k1mbo999","1448354204","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"RTGBreaking","1448354203","0","0","Easyjet cancels Sharm elSheikh flights UK RTGNews"
"nicolam7312","1448354203","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"redsnapper44","1448354195","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"JamesMarnley","1448354192","0","0","Easyjet cancels Sharm elSheikh flights"
"LekzLDN","1448354187","0","3","Easyjet cancels all flights to and from Sharm el Sheikh until th January"
"easyJet","1448354178","1","0","Hi Julana Hope you could enjoy the flight with us Have a good time in Amsterdam Anna"
"pantaumesir","1448354168","0","0","Easyjet cancels Sharm elSheikh flights"
"_dpaj","1448354168","0","0","UK Easyjet cancels Sharm elSheikh flights BBC"
"NewsViewsPeople","1448354167","0","0","UK Easyjet cancels Sharm elSheikh flights BBC"
"traderdiarycouk","1448354166","0","0","Easyjet taking a good smacking ��"
"Ammeddki885Moh","1448354157","0","0","news easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"diliproshitha","1448354149","0","0","Easyjet cancels Sharm elSheikh flights Easyjet cancels all flights between the Egyptian resort of Sharm elS"
"nathanforbes8","1448354113","1","1","Easyjet have just announced cancellations until the beginning of January when is Thomson going to put passengers over profit"
"AnglosearchNews","1448354109","0","0","Easyjet cancels Sharm elSheikh flights"
"blinkmylinks","1448354102","0","0","Easyjet cancels Sharm elSheikh flights news"
"FlissyPS87","1448354093","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"clare_egg","1448354093","0","0","i have flights to sharm Jan th can you advise situation with these my hotel is now closed Can I cancel flights Help"
"Marplesmarbles","1448354058","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"CapitalScotNews","1448354042","0","0","Easyjet says its cancelling all flights to and from the Egyptian resort of Sharm el Sheikh until the th of January CapitalReports"
"yourHeathrow","1448354039","0","0","EasyJet alone said theyd operate UK routes from bigger Heathrow weve proposed new iniatives amp other UK airports agree"
"P_M_G_K","1448354031","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"arewaland","1448354004","0","0","CyberAnonymous SkyNewsBreak easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"osenaga1","1448354002","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"charliejburness","1448353997","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"AsItBreaks_","1448353986","0","0","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"kazza87","1448353968","0","1","Easyjet says its cancelling all flights to and from the Egyptian resort of Sharm el Sheikh until the th of January"
"lbcbreaking","1448353957","0","1","Easyjet says its cancelling all flights to and from the Egyptian resort of Sharm el Sheikh until the th of January"
"peterthornberry","1448353938","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"talithawhite","1448353902","0","1","The day is finally here Bristol Berlin christmasmarkets glühwein itsgoingtonecold excited"
"NewsRightNow24","1448353871","0","0","Breaking News easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until Janu"
"newszbreakin","1448353864","0","0","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"CFCGyan","1448353854","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"JHutchins78","1448353852","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"AdamParsons1","1448353828","1","0","Easyjet flights tofrom Sharm cancelled until Jan th
British Airways cutoff is now December th"
"FUBARrockchick","1448353824","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"billywhufc","1448353798","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"JanF06","1448353783","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"MattBailey7247","1448353746","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"ohdearsam","1448353706","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"gup85","1448353688","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"e_reuse","1448353670","0","1","Breaking news EasyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"CyberAnonymous","1448353628","0","0","SkyNewsBreak easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"Irene_gc_92","1448353619","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"JamesG1ff1n","1448353616","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"arbitrarygenius","1448353595","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"lisaS0177","1448353588","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"FootyDezigns","1448353586","0","4","Breaking news EasyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"juls771","1448353575","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"SiobhanAMaguire","1448353546","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"easyJet","1448353543","0","0","Hi Elizabeth Were truly sorry for any inconvenience caused Hope the rest of the journey went more smoothly Anna"
"WillStainsby","1448353530","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"nikolovskigabri","1448353528","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"georgialxx_","1448353522","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"planesonthenet","1448353501","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"ukclairelouise","1448353491","1","0","Just arrived for my flt Back to HaysIGConf"
"easyJet","1448353486","1","0","Hi Sorry we didnt reach you earlier For gate info we advise to monitor the boards Hope youve had a pleasant flight Anna"
"ImSaraNeill","1448353475","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"LuxandraV","1448353471","0","4","Breaking news EasyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"zawayda","1448353470","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"Keza12345","1448353456","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"pjunited1","1448353454","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"leharve80","1448353452","0","3","Easyjet cancels all flights to and from Sharm el Sheikh until th January"
"TahirMangarah","1448353447","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"GlobalNews449","1448353443","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"fryrtr","1448353439","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"LeeEvansBirding","1448353438","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"mike_juliet__","1448353432","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"easyJet","1448353432","0","0","Hi Benjamin Im sorry you feel this way Please check our Low Fare Finder for the best deals Anna"
"NewsdeskWORLD","1448353430","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"loiedy","1448353403","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"pikaosa","1448353401","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"TraceyLJones","1448353400","1","0","flights cancelled until Jan th sharmelsheikh sharm Holiday"
"AAMills","1448353396","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"Club12Official","1448353393","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"danielbourke","1448353391","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"PattersonTara","1448353387","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"zoeee_w","1448353383","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"melaniehazlehur","1448353381","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"karwundel","1448353365","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"Sven_McFat","1448353361","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"Jessamoose","1448353346","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"easyJet","1448353330","0","0","Hi We sincerely apologise if you found our staff rude or unhelpful I believe weve already replied to your DM though Anna"
"nsroundtable","1448353330","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"vicdavies82","1448353317","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"lukeholland111","1448353316","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"williams2_h","1448353315","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"JohnWreford","1448353306","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"Lovettlovin","1448353289","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"cathyjmaguire","1448353288","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"sharifhabib","1448353286","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"martysm","1448353284","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"Eta","1448353282","0","0","I wrote in english too but no answer about the issue even on the sn"
"Spesh1000","1448353280","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"skyblue66","1448353262","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"Beltrew","1448353260","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"p2james","1448353258","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"ShropshireStar","1448353254","1","1","Breaking news EasyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"AlexBinley_Star","1448353254","0","2","Breaking news EasyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"ExpressandStar","1448353254","1","4","Breaking news EasyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"myflightcomp","1448353249","0","0","Have they acknowledged your claim yet"
"wirespyuk","1448353243","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"redgirlang","1448353243","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"SkaldFresi","1448353243","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"EduardoSoftSkin","1448353242","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"msekla","1448353235","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"mccabe305","1448353235","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"bunkleboy","1448353228","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"sehol","1448353224","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"cwilksuk","1448353213","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"paulstevens1962","1448353209","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"kiboucheltenham","1448353208","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"thetomstokes","1448353205","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"Trish_atTC","1448353204","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"news_view","1448353202","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"andy_s_64","1448353201","0","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"SkyNewsBreak","1448353191","59","120","easyJet has confirmed the airline will cancel all flights to and from Sharmelsheikh until January"
"disengenuous","1448353168","0","0","just need to learn to tell the time"
"easyJet","1448353100","0","0","Hi Paul Of course not I assure you weve passed the issue to our Cabin Crew Management Thank you for your feedback Anna"
"cwachowicz","1448353068","0","0","I still havent received my refund for my londonfog rebooking When can I expect this"
"vichollins","1448353017","0","1","EasyJet has confirmed it is cancelling all flights to Sharm el Sheikh until Jan th It follows the terrorist attack earlier this month"
"CapitalMoments","1448352841","1","3","Easyjet cancels all flights to and from Sharm el Sheikh until th January"
"leonacole89","1448352758","0","0","RT ryanrgmmurdy This year our nominated charity is UNICEF We wish you every success with"
"easyJet","1448352691","1","0","Hi Evan No you can still upgrade to a higher priced seat by calling our CS team Anna"
"kronos1126","1448352674","0","0","Easyjet and Ryanair really have ruined air travel Scrum for boarding at BA flights is simply a nonsense Youre not getting there quicker"
"iloveshoes1972","1448352651","0","0","is it still safe to go that should say"
"BryanZwan3","1448352590","0","0","RT ryanrgmmurdy This year our nominated charity is UNICEF We wish you every success with your fundraising Anna"
"AdamParsons1","1448352564","0","0","Easyjet options for affected Sharm customers
 Different destination 
 Full refund 
 Flight voucher"
"easyJet","1448352555","0","0","This year our nominated charity is UNICEF We wish you every success with your fundraising Anna"
"easyJet","1448352530","0","0","Hi Ryan Thanks for your tweet but weve decided that the fairest way forward is to nominate one charity per year"
"easyJet","1448352442","0","0","Hi Julian Apologies for any inconvenience experienced I still hope though the flight itself was pleasant Have a good dayAnna"
"harry_horton","1448352394","0","3","Easyjet cancels all flights to and from Sharm el Sheikh until th January"
"easyJet","1448352368","0","0","Hi giles Please feel free to drop us a DM with your booking details so that we could assist further then Anna"
"RebeccaWearn","1448352345","0","3","Easyjet cancels all flights to and from Sharm el Sheikh until th January"
"iloveshoes1972","1448352329","0","0","we are due to fly to Brussels Friday Id it still safe to go"
"easyJet","1448352279","0","0","Hi Yes its possible Please contact our CS Team then to request it Anna"
"Eta","1448352273","0","0","Dear its impossible to contact you No answer neither to emails nor to the phone How can I cancel a flight"
"AdamParsons1","1448352196","0","3","Easyjet cancels all flights to and from Sharm el Sheikh until th January"
"emiliapaps","1448352166","0","0","easyjet has confirmed it is cancelling all flights to sharmelsheikh until Jan th"
"roman_townsend","1448352145","0","0","means business breaking into corporate travel"
"easyJet","1448352082","0","0","Hi giles Sorry about the issue You can do it via Manage Bookings or by calling our CS Team Anna"
"AmadeusITGroup","1448352045","0","0","Amadeus empower travel agencies to overcome challenges when booking LCCs"
"easyJet","1448352008","0","0","Hi Serena Sorryour website has just been updated For the latest info please check this link"
"easyJet","1448351869","0","0","Hi BindyaSorry for any inconvenience Please feel free to call our CS Team for assistance then"
"easyJet","1448351616","0","0","Hi Sorry if you feel this way Can we assist you anyhow over Twitter though Anna"
"easyJet","1448351566","0","0","Hi Stephen Sorry to hear that and apologies for the delay in handling your case Please DM us so that we could assist you Anna"
"easyJet","1448351466","0","0","Hi We appreciate your comment Hope youve also had a pleasant flight with us Have a good day Anna"
"MacandWild","1448351454","1","0","was lovely thanks Great crew"
"SamanthaSacra","1448351451","0","123","Overview of the most spectacular airports in the world Gibraltar A entering the runway"
"easyJet","1448351360","0","0","Hi James Thank you for your feedback Perhaps you wish to download our easyJet App Anna"
"idlanzak","1448351339","0","0","I dont like David Cameron and what he stands for but hey guy travels with his bodyguards on Easyjet like the rest of us poor folks"
"MarkRoweGB","1448351196","0","0","Inside the easyJet nerve centre"
"sumorun","1448350693","0","6","You can now get our lifechanging Lemon amp Lime Juiced Water on all flights out of the UK InstantHero"
"sxbw1","1448350423","0","0","MY SEPTIMANA HORIBILIS FriththNov stop me boarding flightPalmaLeftCheckedBagOnPlaneWOEFUL LACKoSECURITY
EndsWithHomeBurglary"
"CXfromCA","1448350416","0","0","Too Close for Comfort
wwwcustomeralignmentthoughts
 customerexperience customerengagement insight personalisation"
"willfly777","1448350379","0","0","Let them fly easyjet like the rest of the peasants Theyre nothing special Waste of money"
"meta_guide_im","1448350293","0","0","Easyjet manager to address TravelWatch meeting Isle of Man Today"
"boylits","1448350234","0","0","I find this whole speedy boarding thing hilarious Speedy boarders get on the plane then wait for the nonspeedy boarders to board EasyJet"
"sxbw1","1448349841","0","0","VERY WORRIED about their woeful lack securityleft my checked bag on flight they stopped me boarding on Frith"
"ManxHeadlines","1448349497","0","0","Easyjet manager to address TravelWatch meeting"
"lufcbabe0903","1448349063","1","0","I got my refund from Manchester airport my car staying extra days just need to sort easyjet out now ��"
"truemagic68","1448348978","1","0","all airlines travel companies and hotels have suffered as revenues could temporarily fall Sadly easyJet is an easy target"
"mrselbows","1448348965","0","0","Well done for being the first to make a decision about New Year Sharm flights Sad we cant go but pleased with a full refund"
"keenjersey","1448348759","0","31","Ding dong New route alert Book your Spring break to Jersey now"
"bounz187","1448348597","1","0","loving the new art work GEZOX years holiday selfies"
"tatianalearoyd","1448348529","0","0","VERY WORRIED ABOUT and Security they left my unaccompanied checked bag on plane on Fri th to Palma Happens a lot"
"fernanfe10","1448348402","0","0","i had to pick a taxi to get to charles d gaulle terminal and try not to loose my london flight"
"PoseidonDahab","1448348371","0","0","So Easyjet are cancelling to th January from what we are hearing from guests MONARCH however are now flying"
"davidjvassallo","1448347945","0","0","Drama as staff charge people for oversized cabin baggage Moral of story Check before you fly"
"tatianalearoyd","1448347943","0","0","No joy from they owe Europe esp Paris for compromising security with unaccompanied bags and given they did it to me on Fri thNo"
"easyJetNews","1448347868","0","0","shares rise on record August trading Hargreaves Lansdown"
"mofaizal09","1448347139","0","123","Overview of the most spectacular airports in the world Gibraltar A entering the runway"
"sjoineruk","1448346099","0","0","Wet and windy on the easyjet redeye to Amsterdam"
"DeltaBravo33","1448345941","1","0","Instagram by psaviation EasyJet is slowing down at BSL

 avgeek aviation aviationlover easyjet"
"easyJetNews","1448344267","0","0","plcs Hold Rating Reiterated at Goodbody Stockbrokers Ltd EZJ Dakota Financial News"
"JulanaLana","1448344147","0","0","Only young people on my flight to Amsterdam Is it AMS or is it"
"ElizabethTreble","1448343218","0","0","Been waiting in the plane tunnel mins not ideal"
"mcqueek","1448342598","0","123","Overview of the most spectacular airports in the world Gibraltar A entering the runway"
"voyagester","1448342537","0","0","Last day of the easyJet Sale travel vacation"
"ALizziehow33","1448341649","0","123","Overview of the most spectacular airports in the world Gibraltar A entering the runway"
"bechloeprice","1448341384","1","0","just gimme the gate number and lets get this over with come on"
"easyJetNews","1448340668","0","0","plc Receives Hold Rating from Goodbody Stockbrokers Ltd EZJ Dakota Financial News"
"StanstedLondon","1448339848","0","0","easyJet trialling on mobile boarding passes at six airports stansted"
"TravlSportsFans","1448339473","0","0","Secret language of stewardesses travelindustrynews easyjet"
"aussiecoley","1448339412","0","2","Terrorism will not put off tourists says EasyJet as it soars to m profit"
"yellowcabsje","1448339162","0","31","Ding dong New route alert Book your Spring break to Jersey now"
"Ben_Whitehead","1448337644","1","0","Your policy doesnt add up when majority of plane still available Youre targeting families with these summer fares"
"informjohng","1448337593","0","123","Overview of the most spectacular airports in the world Gibraltar A entering the runway"
"AmadeusITGroup","1448337512","0","0","LCCs a major topic of discussion at CAPASummit Read about the work were doing w the likes of"
"LibpartyGib","1448337481","0","123","Overview of the most spectacular airports in the world Gibraltar A entering the runway"
"easyJetNews","1448337068","0","0","Easyjet lifts profit outlook after record August traffic"
"EvintaAviation","1448337043","0","0","easyJet orders an additional Airbus A family aircraft total now"
"hatimrajab","1448336875","0","0","your apology is not enough Your staff in Paris were rude to us and unprofessionalYou keep saying sorry but that is not enough"
"RBransonNews","1448336801","0","0","Getting it wrong about easyJet and Ryanair Is the future orange"
"hatimrajab","1448336656","0","0","easyjet is the WORST airlines everI DO NOT RECOMMEND IT at all Staff are extremely rude unprofessional staff Dont fly wthem"
"sanvan29","1448336030","0","1","A LCC says airlines have arrogance of youth but eventually stop growing and look to partnerships not yet EasyJet and Rya"
"fluxy2535","1448335604","0","0","ah fuck it then Ill keep watching easyjet and shit to see if it goes down"
"frank1971no","1448334721","0","1","claims for compensation EasyJet has grounded my claim for flightdelay compensation

I recently flew"
"easyJetNews","1448333467","0","0","EasyJet leads European shares higher focus on ECB London South East"
"jewellsparks","1448333152","3","1","London Agenda is live"
"knoweasyJet","1448332930","0","0","Know easyJet is out Stories"
"oliver1971edwa2","1448332267","0","1","Hey what ya think of telling passengers they dont need to fly on hour delayed flights to get compo amp t"
"Dawn60harris","1448331545","0","2","Ty but your flight is less react then your cm Delay Madrid Paris"
"winglets747","1448330702","1","1","A LCC says airlines have arrogance of youth but eventually stop growing and look to partnerships not yet EasyJet and Ryanair CAPAsummit"
"easyJetNews","1448329867","0","0","Is plc A Better Buy Than Thomas Cook Group plc Tui AG amp International The Motley Fool UK"
"sam1991lawson","1448328264","0","2","claims for compensation EasyJet has grounded my claim for flightdelay compensation

I recently"
"ColleeneWink","1448328191","0","123","Overview of the most spectacular airports in the world Gibraltar A entering the runway"
"adebo4all","1448327155","0","0","easyJet orders additional A family aircraft"
"NewTelegraph1","1448326587","0","0","easyJet orders additional A family aircraft"
"paulstyles1","1448326477","0","0","what did you find Were my photos not trustworthy enough Do you think they were photoshopped or something"
"EvanD","1448326282","0","0","Ive already checkedin for my flight next week Is it too late to pay for a seat"
"jeepeg","1448325914","0","0","Easyjet to halt Morocco flights from Glasgow after Tunisia beach attacks"
"evilte","1448325598","0","0","personal finance from Stelios the founder of easyJet"
"SisterSisyphus","1448325318","0","123","Overview of the most spectacular airports in the world Gibraltar A entering the runway"
"lai_mead","1448324824","0","1","EasyJet chief executive Carolyn McCall said she expects further security checks to be put in place at airports and that as a"
"sako0321","1448324403","0","5","designs fashiontech EasyJets uniforms with sensors amp LEDs"
"FlorenceDerrick","1448324245","0","1","and prove that inflight magazines still pack a punch with prestigious magazine win"
"FlorenceDerrick","1448324160","0","3","The most important thing Ive learned while studying abroad is that easyjet has the best inflight magazine Ive ever s"
"nobi","1448323915","0","5","designs fashiontech EasyJets uniforms with sensors amp LEDs"
"ryanrgmmurdy","1448323733","1","0","just a tweet out to support us boys BFS on rasing funds for this great cause"
"intercooleronli","1448323716","0","0","easyJet plc PT Raised to GBX EZJ"
"FXS_Finance_EN","1448323593","0","0","easyJet plc Stock Rating Reaffirmed by Credit Suisse EZJ CAC Components Dow Jones Finance FTSE"
"CuteCircuit","1448323582","0","5","designs fashiontech EasyJets uniforms with sensors amp LEDs"
"MarkTrumanDavie","1448323268","0","123","Overview of the most spectacular airports in the world Gibraltar A entering the runway"
"Gibraltar_Mike","1448323185","0","123","Overview of the most spectacular airports in the world Gibraltar A entering the runway"
"hypodotio","1448322526","0","0","is late as usual but adds a surprise terminal change NT building work amp inadequate signage adds to the mayhem"
"sbraude","1448322247","0","0","The former CEO of offers marketers career advice"
"alicebeepea","1448322216","0","0","I shall pray for another easyjetable winner next time round"
